,realSum,room_type,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat,loc,type
25541,159.8765865,Entire home/apt,5,False,0,0,9,91,1,8.806624514,0.549730737,40.66130175,2.91189414,47.62677268,1.15112072,16.25575,48.20055,Vienna,weekends
25542,191.1974382,Entire home/apt,4,False,1,0,10,100,0,3.571392054,0.724689021,91.50509242,6.552990951,117.3825364,2.837090616,16.34597,48.18227,Vienna,weekends
25543,438.4919244,Entire home/apt,4,True,1,0,10,99,2,3.932172527,0.298410742,60.37780141,4.323859752,89.19713319,2.155860295,16.41534,48.23033,Vienna,weekends
25544,196.807143,Entire home/apt,4,True,1,0,10,99,1,2.115852492,0.518127652,119.3080046,8.544052075,177.6309385,4.293271249,16.34866,48.21764,Vienna,weekends
25545,113.8302597,Private room,4,True,0,0,10,98,0,2.681569175,0.35158121,87.81288768,6.288579609,134.896591,3.260398557,16.35238,48.22801,Vienna,weekends
25546,177.406914,Entire home/apt,2,False,0,1,10,100,1,3.768284008,1.064162041,78.60842089,5.62941643,102.3944223,2.474833681,16.36325,48.17535,Vienna,weekends
25547,225.7906178,Entire home/apt,4,False,0,0,9,94,2,4.016000763,0.214631299,93.94994904,6.728075449,108.9351013,2.632919369,16.33574,48.18279,Vienna,weekends
25548,370.7079915,Entire home/apt,4,False,0,0,10,100,1,8.542289857,0.681754427,41.84231069,2.996470208,48.61469604,1.174998447,16.259,48.203,Vienna,weekends
25549,231.867798,Private room,4,False,0,0,8,93,2,2.950533493,0.503404329,93.50181894,6.695983329,139.6143067,3.374423925,16.33521,48.21516,Vienna,weekends
25550,180.9129795,Entire home/apt,4,True,0,0,10,98,1,3.291777074,1.26920744,91.57254239,6.557821272,122.5887092,2.962921803,16.35667,48.18118,Vienna,weekends
25551,110.0904565,Private room,2,False,1,0,10,100,1,2.261060716,0.279026349,115.2839749,8.255877614,175.0593582,4.231117145,16.34537,48.21602,Vienna,weekends
25552,128.5557348,Private room,2,False,0,0,10,95,1,2.779414836,0.497432277,111.4771035,7.983254608,166.7613471,4.030557418,16.34986,48.18924,Vienna,weekends
25553,347.8016969,Entire home/apt,6,False,1,0,10,97,3,4.397059943,0.687420917,66.15716412,4.737739576,85.61288351,2.069230363,16.37141,48.169,Vienna,weekends
25554,173.9008485,Entire home/apt,2,False,0,0,6,88,1,1.150566913,0.147879478,182.1955636,13.0476441,277.8903679,6.716502974,16.36332,48.21623,Vienna,weekends
25555,237.7112404,Entire home/apt,3,False,0,0,9,100,1,4.104878226,0.258821325,58.06845035,4.158479267,85.0643891,2.055973464,16.4178,48.23074,Vienna,weekends
25556,85.78173574,Private room,2,False,1,0,10,98,1,8.103460635,2.282391481,53.32594658,3.818852439,50.13294557,1.211693952,16.28026,48.17093,Vienna,weekends
25557,391.9781222,Private room,4,False,0,1,10,100,1,3.556750144,0.627917748,68.80062801,4.927047018,102.7414853,2.48322206,16.34519,48.23425,Vienna,weekends
25558,93.72881752,Private room,2,True,1,0,10,96,1,5.220564877,0.540936492,50.9750455,3.650496415,68.30339514,1.650866707,16.41304,48.16964,Vienna,weekends
